1.1,-4.306959202995e-63
1.11,-4.018543226824e-63
1.12,-7.629924509905e-63
1.13,1.677332394636e-62
1.14,4.293023320191e-63
1.15,3.370872128886e-63
1.16,5.355167005264e-63
1.17,-9.762718962827e-63
1.18,-2.044764252716e-63
1.19,-1.288984268904e-63
1.2,-1.598263013223e-63
1.21,2.177431574392e-63
1.22,3.166903551837e-64
1.23,1.199095963956e-64
1.24,5.855349636388e-65
1.25,3.262297395552e-65
1.26,1.978353609377e-65
1.27,1.27490724656e-65
1.28,8.607506791204e-66
1.29,6.032221673737e-66
1.3,4.359863425465e-66
1.31,3.234463897805e-66
1.32,2.454019500964e-66
1.33,1.898534234376e-66
1.34,1.493938601337e-66
1.35,1.192981897487e-66
1.36,9.646406372105e-67
1.37,7.880138769699e-67
1.38,6.486838819114e-67
1.39,5.36482444097e-67
1.4,4.440806710375e-67
1.41,3.66080028028e-67
1.42,2.98412324369e-67
1.43,2.379330574713e-67
1.44,1.821465508898e-67
1.45,1.290094412587e-67
1.46,7.679140237655e-68
1.47,2.397621113395e-68
1.48,-3.081749931604e-68
1.49,-8.889199497332e-68
1.5,-1.515163075347e-67
1.51,-2.19964761513e-67
1.52,-2.955461566194e-67
1.53,-3.796322119589e-67
1.54,-4.736816860036e-67
1.55,-5.792626589245e-67
1.56,-6.980744220939e-67
1.57,-8.319678611852e-67
1.58,-9.829656983495e-67
1.59,-1.153282535141e-66
1.6,-1.345344136948e-66
1.61,-1.56180643096e-66
1.62,-1.805573685133e-66
1.63,-2.079814691946e-66
1.64,-2.387977670894e-66
1.65,-2.733801467388e-66
1.66,-3.121322493223e-66
1.67,-3.554876450504e-66
1.68,-4.03909132264e-66
1.69,-4.578870971127e-66
1.7,-5.179365499711e-66
1.71,-5.845924520039e-66
1.72,-6.584030643826e-66
1.73,-7.399206345986e-66
1.74,-8.296889749894e-66
1.75,-9.282272896081e-66
1.76,-1.036009312881e-65
1.77,-1.153437191574e-65
1.78,-1.280809157145e-65
1.79,-1.418278977571e-65
1.8,-1.565809065194e-65
1.81,-1.723112424539e-65
1.82,-1.889584472351e-65
1.83,-2.064228970344e-65
1.84,-2.245562578498e-65
1.85,-2.431518608711e-65
1.86,-2.619337847581e-65
1.87,-2.80544067933e-65
1.88,-2.985317180128e-65
1.89,-3.15339376501e-65
1.9,-3.302914961535e-65
