1.3,4.1530990452e-66
1.31,3.034765142556e-66
1.32,2.253991067856e-66
1.33,1.692792098696e-66
1.34,1.278288813219e-66
1.35,9.639355064119e-67
1.36,7.191147406359e-67
1.37,5.231401141132e-67
1.38,3.616809694869e-67
1.39,2.245667434156e-67
1.4,1.044023839528e-67
1.41,-4.325863338817e-69
1.42,-1.058408260086e-67
1.43,-2.034722553438e-67
1.44,-2.999302570027e-67
1.45,-3.974969070727e-67
1.46,-4.981631565535e-67
1.47,-6.037287306824e-67
1.48,-7.158765770522e-67
1.49,-8.362297814834e-67
1.5,-9.663962281956e-67
1.51,-1.108004627547e-66
1.52,-1.262734695279e-66
1.53,-1.432343035327e-66
1.54,-1.618686304319e-66
1.55,-1.823742595398e-66
1.56,-2.049631548021e-66
1.57,-2.298634282148e-66
1.58,-2.573213076035e-66
1.59,-2.876031580911e-66
1.6,-3.209976145309e-66
1.61,-3.578177961605e-66
1.62,-3.984037639694e-66
1.63,-4.431251832602e-66
1.64,-4.923842963325e-66
1.65,-5.466193537854e-66
1.66,-6.063084859291e-66
1.67,-6.719743090377e-66
1.68,-7.441893230503e-66
1.69,-8.235823588529e-66
1.7,-9.108463709297e-66
1.71,-1.006747751856e-65
1.72,-1.112137655145e-65
1.73,-1.22796553396e-65
1.74,-1.355295280057e-65
1.75,-1.495324224311e-65
1.76,-1.649404937767e-65
1.77,-1.81906948028e-65
1.78,-2.006055044813e-65
1.79,-2.212328638776e-65
1.8,-2.440106580867e-65
1.81,-2.69186185758e-65
1.82,-2.970307332716e-65
1.83,-3.278336540686e-65
1.84,-3.618893913749e-65
1.85,-3.994731708094e-65
1.86,-4.407992468629e-65
1.87,-4.859529461876e-65
1.88,-5.347844756637e-65
1.89,-5.867487702754e-65
1.9,-6.406717697558e-65
