1.34,1.097831892713e-93
1.35,7.702768880624e-94
1.36,5.504020948299e-94
1.37,3.984030633002e-94
1.38,2.903978353164e-94
1.39,2.115678914059e-94
1.4,1.524405493457e-94
1.41,1.067941294679e-94
1.42,7.04367438467e-95
1.43,4.047303525328e-95
1.44,1.485183650383e-95
1.45,-7.919730270419e-96
1.46,-2.896078876653e-95
1.47,-4.91388914862e-95
1.48,-6.915194471071e-95
1.49,-8.958479826466e-95
1.5,-1.10949191988e-94
1.51,-1.337118258378e-94
1.52,-1.583159993817e-94
1.53,-1.851972750745e-94
1.54,-2.147957482251e-94
1.55,-2.475667667668e-94
1.56,-2.839886542398e-94
1.57,-3.245702472814e-94
1.58,-3.698576967837e-94
1.59,-4.204399092552e-94
1.6,-4.76954424139e-94
1.61,-5.400932228748e-94
1.62,-6.106074252589e-94
1.63,-6.893130167927e-94
1.64,-7.77096951478e-94
1.65,-8.749220418998e-94
1.66,-9.838347947949e-94
1.67,-1.10497260841e-93
1.68,-1.23957233571e-93
1.69,-1.388982376011e-93
1.7,-1.554675091372e-93
1.71,-1.738265329661e-93
1.72,-1.941532448766e-93
1.73,-2.166449172706e-93
1.74,-2.415219867826e-93
1.75,-2.69032657678e-93
1.76,-2.994589037399e-93
1.77,-3.331236638649e-93
1.78,-3.703991472594e-93
1.79,-4.117163177961e-93
1.8,-4.575743849574e-93
1.81,-5.085484787043e-93
1.82,-5.65293341483e-93
1.83,-6.285365415932e-93
1.84,-6.990532668233e-93
1.85,-7.776095121318e-93
1.86,-8.648499350909e-93
