1.2,11984617.46429
1.21,11762614.84393
1.22,11544632.90212
1.23,14173498.93759
1.24,13998512.91789
1.25,13826514.54382
1.26,13657368.46454
1.27,13490957.92248
1.28,13327179.96047
1.29,13165942.17326
1.3,13007160.44462
1.31,12850757.33178
1.32,12696660.88547
1.33,12544803.77018
1.34,12395122.59529
1.35,12247557.39722
1.36,12102051.2318
1.37,11958549.84806
1.38,11817001.42335
1.39,11677356.34524
1.4,11539567.02958
1.41,11403587.76673
1.42,11269374.59047
1.43,11136885.16472
1.44,11006078.68502
1.45,10876915.79198
1.46,10749358.49479
1.47,10623370.103
1.48,10498915.16556
1.49,10375959.41585
1.5,10254469.72207
1.51,10134414.04223
1.52,10015761.38328
1.53,9898481.763776
1.54,9782546.179973
1.55,9667926.574787
1.56,9554595.809552
1.57,9442527.638272
1.58,9331696.684225
1.59,9222078.418775
1.6,9113649.142277
1.61,9006385.966935
1.62,8900266.801588
1.63,8795270.338338
1.64,8691376.040887
1.65,8588564.1347
1.66,8486815.598807
1.67,8386112.159299
1.68,8286436.284461
1.69,8187771.181585
1.7,8090100.795379
1.71,7993409.808033
1.72,7897683.640882
1.73,7802908.45777
1.74,7709071.170008
1.75,7616159.442917
1.76,7524161.704121
1.77,7433067.153469
1.78,7342865.77446
1.79,7253548.347467
1.8,7165106.464428
1.81,7077532.545233
1.82,6990819.855396
1.83,6904962.525719
1.84,6819955.572621
1.85,6735794.920361
1.86,6652477.424135
1.87,6570000.894253
1.88,6488364.121117
1.89,6407566.900799
1.9,6327610.06092
1.91,6248495.48654
1.92,6170226.14566
1.93,6092806.113952
1.94,6016240.598206
1.95,5940535.957993
1.96,5865699.724952
1.97,5791740.619072
1.98,5718668.561323
1.99,5646494.681946
2,5575231.323729
