1.4,7.0003563923e-135
1.41,4.822266096758e-135
1.42,3.444054270955e-135
1.43,2.555689659743e-135
1.44,1.977805269475e-135
1.45,1.60334088873e-135
1.46,1.366732561226e-135
1.47,1.227037110358e-135
1.48,1.158369282568e-135
1.49,1.144308436043e-135
1.5,1.174630841387e-135
1.51,1.243267473762e-135
1.52,1.347125626043e-135
1.53,1.485433583438e-135
1.54,1.659286456733e-135
1.55,1.871680859471e-135
1.56,2.127529153978e-135
1.57,2.433952101877e-135
1.58,2.80096109359e-135
1.59,3.241928526364e-135
1.6,3.77485399047e-135
1.61,4.423557436544e-135
1.62,5.219119131103e-135
1.63,6.202130026926e-135
1.64,7.424231500903e-135
1.65,8.950366072126e-135
1.66,1.085997621613e-134
1.67,1.324621054276e-134
1.68,1.621261984348e-134
1.69,1.986204248223e-134
1.7,2.427479289961e-134
1.71,2.946712293343e-134
1.72,3.531606406196e-134
1.73,4.143306027095e-134
1.74,4.695402602413e-134
1.75,5.020049818902e-134
1.76,4.814948705175e-134
1.77,3.561881331838e-134
1.78,4.048695937153e-135
1.79,-6.025708538179e-134
1.8,-1.785810182591e-133
