1.28,2.901771077546e-52
1.29,2.162599191779e-52
1.3,1.637780222758e-52
1.31,1.255917322293e-52
1.32,9.722402609946e-53
1.33,7.577762109026e-53
1.34,5.932674236563e-53
1.35,4.656199038817e-53
1.36,3.657594613882e-53
1.37,2.872992547775e-53
1.38,2.256903343164e-53
1.39,1.776678830948e-53
1.4,1.408830750231e-53
1.41,1.13654151189e-53
1.42,9.479567646008e-54
1.43,8.350003671683e-54
1.44,7.925453303558e-54
1.45,8.178311019222e-54
1.46,9.100543872881e-54
1.47,1.070084786859e-53
1.48,1.300270999655e-53
1.49,1.6043146622e-53
1.5,1.987195696848e-53
1.51,2.455137009382e-53
1.52,3.015600970681e-53
1.53,3.677311475378e-53
1.54,4.450297032832e-53
1.55,5.345952036307e-53
1.56,6.377113444904e-53
1.57,7.558150845888e-53
1.58,8.905068170885e-53
1.59,1.043561554677e-52
1.6,1.216940916312e-52
1.61,1.412805759127e-52
1.62,1.633529217228e-52
1.63,1.88170984792e-52
1.64,2.160184606016e-52
1.65,2.472041162319e-52
1.66,2.820629123858e-52
1.67,3.209569503858e-52
1.68,3.64276163754e-52
1.69,4.12438678758e-52
1.7,4.658907141689e-52
1.71,5.251059051289e-52
1.72,5.90583903482e-52
1.73,6.628480535514e-52
1.74,7.424419714459e-52
1.75,8.299247785426e-52
1.76,9.25864722239e-52
1.77,1.030830918277e-51
1.78,1.145382878574e-51
1.79,1.270057487768e-51
1.8,1.405353089459e-51
1.81,1.551710298964e-51
1.82,1.709489190313e-51
1.83,1.878942525674e-51
1.84,2.060184711641e-51
1.85,2.253156247687e-51
1.86,2.45758350723e-51
1.87,2.672933796334e-51
1.88,2.898365763885e-51
1.89,3.132675391598e-51
1.9,3.374237931906e-51
1.91,3.620946302833e-51
1.92,3.870146562942e-51
