1.46,-2.092810020016e-171
1.47,-2.575110069729e-171
1.48,-3.162940335275e-171
1.49,1.479130013021e-176
1.5,8.088892449382e-177
1.51,3.516632932544e-177
1.52,5.328569192313e-178
1.53,-1.799435693356e-177
1.54,-2.888441934995e-177
1.55,-3.18229361773e-177
1.56,-2.972785448529e-177
1.57,-1.303290698774e-178
1.58,4.097431672236e-177
1.59,1.10843433963e-176
1.6,2.322295155654e-176
1.61,3.746325626322e-176
1.62,5.827485090314e-176
1.63,8.721613237183e-176
1.64,1.241293432001e-175
1.65,1.785280494593e-175
1.66,2.512797240463e-175
1.67,3.456577357403e-175
1.68,4.62346817606e-175
1.69,6.046507064134e-175
1.7,7.700291704976e-175
1.71,9.581062248376e-175
1.72,1.201980673071e-174
1.73,1.455648887747e-174
1.74,1.732451250798e-174
