1.2,14365419.37162
1.21,14180033.33038
1.22,13998262.26409
1.23,13819851.32596
1.24,13644601.81616
1.25,13472352.37725
1.26,13302967.52525
1.27,13136330.36811
1.28,12972337.81921
1.29,12810897.35335
1.3,12651924.74718
1.31,12495342.46613
1.32,12341078.48665
1.33,12189065.41814
1.34,12039239.83564
1.35,11891541.76353
1.36,11745914.26916
1.37,11602303.13804
1.38,11460656.61037
1.39,11320925.16426
1.4,11183061.33522
1.41,11047019.56398
1.42,10912756.06684
1.43,10780228.72414
1.44,10649396.98347
1.45,10520221.77497
1.46,10392665.4368
1.47,10266691.64904
1.48,10142265.37496
1.49,10019352.80843
1.5,9897921.326832
1.51,9777939.448741
1.52,9659376.795897
1.53,9542204.058979
1.54,9426392.966862
1.55,9311916.259056
1.56,9198747.661093
1.57,9086861.862644
1.58,8976234.498225
1.59,8866842.130341
1.6,8758662.234952
1.61,8651673.18919
1.62,8545854.261215
1.63,8441185.602192
1.64,8337648.24029
1.65,8235224.076698
1.66,8133895.883604
1.67,8033647.304106
1.68,7934462.854032
1.69,7836327.925647
1.7,7739228.793205
1.71,7643152.620329
1.72,7548087.46919
1.73,7454022.311422
1.74,7360947.040741
1.75,7268852.487202
1.76,7177730.433012
1.77,7087573.629794
1.78,6998375.817205
1.79,6910131.742736
1.8,6822837.182536
1.81,6736488.963044
1.82,6651084.983176
1.83,6566624.236768
1.84,6483106.834942
1.85,6400534.027978
1.86,6318908.226244
1.87,6238233.019652
1.88,6158513.195043
1.89,6079754.750842
1.9,6001964.90823
1.91,5925152.118025
1.92,5849326.06236
1.93,5774497.650217
1.94,5700679.005742
1.95,5627883.448273
1.96,5556125.462897
1.97,5485420.660351
1.98,5415785.725021
1.99,5347238.349783
2,5279797.156432
