1.32,-2.614386631064e-76
1.33,-2.911715259113e-76
1.34,-3.239309370439e-76
1.35,2.685638692507e-80
1.36,2.074600109376e-80
1.37,1.635183430532e-80
1.38,1.315681608562e-80
1.39,1.082031218263e-80
1.4,9.113554981055e-81
1.41,7.880670933861e-81
1.42,7.014314922554e-81
1.43,6.44023530858e-81
1.44,6.107327260733e-81
1.45,5.980967990111e-81
1.46,6.038670845993e-81
1.47,6.267127324277e-81
1.48,6.660181995152e-81
1.49,7.217493840816e-81
1.5,7.943675538672e-81
1.51,8.847701214991e-81
1.52,9.942520602822e-81
1.53,1.124505492633e-80
1.54,1.277598433682e-80
1.55,1.455976317495e-80
1.56,1.662519307325e-80
1.57,1.900497626361e-80
1.58,2.173644676948e-80
1.59,2.48621650081e-80
1.6,2.842901329291e-80
1.61,3.249003622438e-80
1.62,3.710395752656e-80
1.63,4.233482462512e-80
1.64,4.825440120368e-80
1.65,5.494023803087e-80
1.66,6.247634573286e-80
1.67,7.095497713163e-80
1.68,8.047315036529e-80
1.69,9.113432326061e-80
1.7,1.030483677164e-79
1.71,1.163267592238e-79
1.72,1.310849346673e-79
1.73,1.474385727253e-79
1.74,1.654998757347e-79
1.75,1.85372775285e-79
1.76,2.07150247653e-79
1.77,2.309049501802e-79
1.78,2.566762504253e-79
1.79,2.844792348411e-79
1.8,3.142691290647e-79
1.81,3.459412360432e-79
1.82,3.793260643112e-79
1.83,4.141329269115e-79
1.84,4.499763860306e-79
1.85,4.863310020026e-79
1.86,5.225027617848e-79
1.87,5.57648035515e-79
1.88,5.907160217542e-79
