1.2,15518609.56363
1.21,15329627.65507
1.22,15144382.14596
1.23,14962613.02091
1.24,14784117.551
1.25,14608731.11703
1.26,14436315.51317
1.27,14266751.52057
1.28,14099934.0253
1.29,13935768.70892
1.3,13774169.74319
1.31,13615058.14373
1.32,13458360.5677
1.33,13304008.41702
1.34,13151937.1565
1.35,13002085.78583
1.36,12854396.42381
1.37,12708813.97552
1.38,12565285.86209
1.39,12423761.79806
1.4,12284193.60552
1.41,12146535.05721
1.42,12010741.74242
1.43,11876770.95131
1.44,11744581.5741
1.45,11614134.01258
1.46,11485390.10171
1.47,11358313.03981
1.48,11232867.32597
1.49,11109018.70369
1.5,10986734.10979
1.51,10865981.62811
1.52,10746730.44728
1.53,10628950.82208
1.54,10512614.03824
1.55,10397692.38003
1.56,10284159.10064
1.57,10171988.39503
1.58,10061155.37501
1.59,9951636.046443
1.6,9843407.288478
1.61,9736446.834576
1.62,9630733.255325
1.63,9526245.94292
1.64,9422965.097233
1.65,9320871.713413
1.66,9219947.570959
1.67,9120175.224209
1.68,9021537.994222
1.69,8924019.961997
1.7,8827605.963006
1.71,8732281.583015
1.72,8638033.155171
1.73,8544847.758325
1.74,8452713.216587
1.75,8361618.100089
1.76,8271551.726941
1.77,8182504.166382
1.78,8094466.243097
1.79,8007429.542708
1.8,7921386.418426
1.81,7836329.998853
1.82,7752254.19694
1.83,7669153.720093
1.84,7587024.081424
1.85,7505861.612156
1.86,7425663.475184
1.87,7346427.679801
1.88,7268153.097607
1.89,7190839.479616
1.9,7114487.474592
1.91,7039098.648648
1.92,6964675.506149
1.93,6891221.511963
1.94,6818741.115122
1.95,6747239.773929
1.96,6676723.982569
1.97,6607201.29922
1.98,6538680.37566
1.99,6471170.988231
2,6404684.069931
